"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","Comments"
1552430601,219,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552430598354,"radio button"
1552430601,219,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552430598355,"NULL"
1552428228,220,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552428210164,"NULL"
1552428228,220,"PennController",4,0,"demographics","NULL","Html","demographics form",35,"entry.199788844",1552428225634,"text input"
1552428228,220,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552428225634,"text input"
1552428228,220,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552428225634,"text input"
1552428228,220,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552428225634,"text input"
1552428228,220,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552428225635,"text input"
1552428228,220,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1552428225636,"radio button"
1552428228,220,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552428225636,"radio button"
1552428228,220,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1552428225636,"radio button"
1552428228,220,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1552428225636,"radio button"
1552428228,220,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552428225636,"radio button"
1552428228,220,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552428225638,"NULL"
1552432074,221,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552432037832,"NULL"
1552432074,221,"PennController",4,0,"demographics","NULL","Html","demographics form",34,"entry.199788844",1552432072358,"text input"
1552432074,221,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552432072358,"text input"
1552432074,221,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552432072358,"text input"
1552432074,221,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552432072358,"text input"
1552432074,221,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552432072358,"text input"
1552432074,221,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1552432072360,"radio button"
1552432074,221,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552432072360,"radio button"
1552432074,221,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1552432072360,"radio button"
1552432074,221,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Doctorate degree",1552432072360,"radio button"
1552432074,221,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552432072360,"radio button"
1552432074,221,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552432072362,"NULL"
1552428468,222,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552428441386,"NULL"
1552428468,222,"PennController",4,0,"demographics","NULL","Html","demographics form",25,"entry.199788844",1552428463290,"text input"
1552428468,222,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552428463290,"text input"
1552428468,222,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552428463290,"text input"
1552428468,222,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552428463290,"text input"
1552428468,222,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552428463290,"text input"
1552428468,222,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1552428463291,"radio button"
1552428468,222,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552428463291,"radio button"
1552428468,222,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1552428463291,"radio button"
1552428468,222,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1552428463291,"radio button"
1552428468,222,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","I'm not sure",1552428463291,"radio button"
1552428468,222,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552428463291,"NULL"
1552429986,223,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552429953201,"NULL"
1552429986,223,"PennController",4,0,"demographics","NULL","Html","demographics form",39,"entry.199788844",1552429972352,"text input"
1552429986,223,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552429972352,"text input"
1552429986,223,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552429972352,"text input"
1552429986,223,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552429972352,"text input"
1552429986,223,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552429972352,"text input"
1552429986,223,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1552429972352,"radio button"
1552429986,223,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552429972352,"radio button"
1552429986,223,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Some college credit no degree",1552429972352,"radio button"
1552429986,223,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Some college credit no degree",1552429972352,"radio button"
1552429986,223,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552429972353,"radio button"
1552429986,223,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552429972353,"NULL"
1552429117,224,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552429095401,"NULL"
1552429117,224,"PennController",4,0,"demographics","NULL","Html","demographics form",35,"entry.199788844",1552429112924,"text input"
1552429117,224,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552429112924,"text input"
1552429117,224,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552429112924,"text input"
1552429117,224,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552429112924,"text input"
1552429117,224,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552429112924,"text input"
1552429117,224,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1552429112925,"radio button"
1552429117,224,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552429112925,"radio button"
1552429117,224,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1552429112925,"radio button"
1552429117,224,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1552429112925,"radio button"
1552429117,224,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552429112925,"radio button"
1552429117,224,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552429112927,"NULL"
1552428407,225,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552428343269,"NULL"
1552428407,225,"PennController",4,0,"demographics","NULL","Html","demographics form",36,"entry.199788844",1552428373827,"text input"
1552428407,225,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552428373827,"text input"
1552428407,225,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552428373827,"text input"
1552428407,225,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552428373827,"text input"
1552428407,225,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552428373827,"text input"
1552428407,225,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1552428373828,"radio button"
1552428407,225,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552428373828,"radio button"
1552428407,225,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1552428373828,"radio button"
1552428407,225,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Professional degree",1552428373828,"radio button"
1552428407,225,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","Yes",1552428373828,"radio button"
1552428407,225,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552428373828,"NULL"
1552428828,226,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552428787499,"NULL"
1552428828,226,"PennController",4,0,"demographics","NULL","Html","demographics form",35,"entry.199788844",1552428823627,"text input"
1552428828,226,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552428823627,"text input"
1552428828,226,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552428823627,"text input"
1552428828,226,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552428823627,"text input"
1552428828,226,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552428823627,"text input"
1552428828,226,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1552428823628,"radio button"
1552428828,226,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552428823628,"radio button"
1552428828,226,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1552428823628,"radio button"
1552428828,226,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1552428823628,"radio button"
1552428828,226,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552428823628,"radio button"
1552428828,226,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552428823630,"NULL"
1552429461,227,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552429415150,"NULL"
1552429461,227,"PennController",4,0,"demographics","NULL","Html","demographics form",38,"entry.199788844",1552429447399,"text input"
1552429461,227,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552429447399,"text input"
1552429461,227,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552429447399,"text input"
1552429461,227,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552429447399,"text input"
1552429461,227,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552429447399,"text input"
1552429461,227,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1552429447400,"radio button"
1552429461,227,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552429447400,"radio button"
1552429461,227,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Associate degree",1552429447400,"radio button"
1552429461,227,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1552429447400,"radio button"
1552429461,227,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552429447400,"radio button"
1552429461,227,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552429447400,"NULL"
1552428992,228,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552428998700,"NULL"
1552428992,228,"PennController",4,0,"demographics","NULL","Html","demographics form",70,"entry.199788844",1552429013561,"text input"
1552428992,228,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552429013561,"text input"
1552428992,228,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552429013562,"text input"
1552428992,228,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552429013562,"text input"
1552428992,228,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552429013562,"text input"
1552428992,228,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1552429013564,"radio button"
1552428992,228,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552429013564,"radio button"
1552428992,228,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","High school graduate diploma or the equivalent (for example: GED)",1552429013564,"radio button"
1552428992,228,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1552429013565,"radio button"
1552428992,228,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552429013565,"radio button"
1552428992,228,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552429013566,"NULL"
1552428015,229,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552427966800,"NULL"
1552428015,229,"PennController",4,0,"demographics","NULL","Html","demographics form",59,"entry.199788844",1552428000068,"text input"
1552428015,229,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552428000068,"text input"
1552428015,229,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552428000068,"text input"
1552428015,229,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552428000068,"text input"
1552428015,229,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552428000068,"text input"
1552428015,229,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1552428000068,"radio button"
1552428015,229,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552428000068,"radio button"
1552428015,229,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1552428000068,"radio button"
1552428015,229,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1552428000068,"radio button"
1552428015,229,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","Yes",1552428000068,"radio button"
1552428015,229,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552428000069,"NULL"
1552432212,230,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552432171626,"NULL"
1552432212,230,"PennController",4,0,"demographics","NULL","Html","demographics form",61,"entry.199788844",1552432209240,"text input"
1552432212,230,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552432209240,"text input"
1552432212,230,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552432209240,"text input"
1552432212,230,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552432209240,"text input"
1552432212,230,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552432209241,"text input"
1552432212,230,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1552432209242,"radio button"
1552432212,230,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552432209242,"radio button"
1552432212,230,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Associate degree",1552432209242,"radio button"
1552432212,230,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1552432209242,"radio button"
1552432212,230,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552432209242,"radio button"
1552432212,230,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552432209243,"NULL"
1552429465,231,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552429449681,"NULL"
1552429465,231,"PennController",4,0,"demographics","NULL","Html","demographics form",44,"entry.199788844",1552429464141,"text input"
1552429465,231,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552429464142,"text input"
1552429465,231,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552429464142,"text input"
1552429465,231,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552429464142,"text input"
1552429465,231,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552429464143,"text input"
1552429465,231,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1552429464144,"radio button"
1552429465,231,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552429464144,"radio button"
1552429465,231,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1552429464144,"radio button"
1552429465,231,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1552429464144,"radio button"
1552429465,231,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552429464144,"radio button"
1552429465,231,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552429464145,"NULL"
1552428036,232,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552428003614,"NULL"
1552428036,232,"PennController",4,0,"demographics","NULL","Html","demographics form",35,"entry.199788844",1552428035790,"text input"
1552428036,232,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552428035791,"text input"
1552428036,232,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552428035791,"text input"
1552428036,232,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552428035791,"text input"
1552428036,232,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552428035791,"text input"
1552428036,232,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1552428035793,"radio button"
1552428036,232,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552428035793,"radio button"
1552428036,232,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","High school graduate diploma or the equivalent (for example: GED)",1552428035793,"radio button"
1552428036,232,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Some high school no diploma",1552428035793,"radio button"
1552428036,232,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552428035793,"radio button"
1552428036,232,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552428035795,"NULL"
1552439051,233,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552439029624,"NULL"
1552439051,233,"PennController",4,0,"demographics","NULL","Html","demographics form",53,"entry.199788844",1552439053404,"text input"
1552439051,233,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552439053405,"text input"
1552439051,233,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552439053405,"text input"
1552439051,233,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552439053405,"text input"
1552439051,233,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552439053405,"text input"
1552439051,233,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1552439053407,"radio button"
1552439051,233,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552439053407,"radio button"
1552439051,233,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Master’s degree",1552439053407,"radio button"
1552439051,233,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1552439053407,"radio button"
1552439051,233,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552439053407,"radio button"
1552439051,233,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552439053408,"NULL"
1552429264,234,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552429228439,"NULL"
1552429264,234,"PennController",4,0,"demographics","NULL","Html","demographics form",32,"entry.199788844",1552429260865,"text input"
1552429264,234,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552429260865,"text input"
1552429264,234,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552429260865,"text input"
1552429264,234,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552429260865,"text input"
1552429264,234,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552429260865,"text input"
1552429264,234,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1552429260865,"radio button"
1552429264,234,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552429260865,"radio button"
1552429264,234,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Associate degree",1552429260865,"radio button"
1552429264,234,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1552429260865,"radio button"
1552429264,234,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552429260865,"radio button"
1552429264,234,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552429260865,"NULL"
1552429522,235,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1552429434768,"NULL"
1552429522,235,"PennController",4,0,"demographics","NULL","Html","demographics form",32,"entry.199788844",1552429503587,"text input"
1552429522,235,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1552429503587,"text input"
1552429522,235,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1552429503587,"text input"
1552429522,235,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1552429503587,"text input"
1552429522,235,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1552429503587,"text input"
1552429522,235,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1552429503592,"radio button"
1552429522,235,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1552429503592,"radio button"
1552429522,235,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1552429503592,"radio button"
1552429522,235,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1552429503592,"radio button"
1552429522,235,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1552429503592,"radio button"
1552429522,235,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1552429503593,"NULL"
