"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","sentence1","Comments"
1552428378,216,"PennController",24,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552427788004,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552428378,216,"PennController",24,0,"filler","NULL","PennController",24,"_Trial_","End",1552427789040,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552428378,216,"PennController",43,0,"prepositional","NULL","PennController",43,"_Trial_","Start",1552427789042,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552428378,216,"PennController",43,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552427807346,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552428378,216,"PennController",43,0,"prepositional","NULL","PennController",43,"_Trial_","End",1552427808739,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552428378,216,"PennController",57,0,"particle","NULL","PennController",57,"_Trial_","Start",1552427808742,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552428378,216,"PennController",57,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552427815116,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552428378,216,"PennController",57,0,"particle","NULL","PennController",57,"_Trial_","End",1552427816020,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552428378,216,"PennController",26,0,"filler","NULL","PennController",26,"_Trial_","Start",1552427816022,"The post office was a service that around the world would deliver letters.","NULL"
1552428378,216,"PennController",26,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552427826460,"The post office was a service that around the world would deliver letters.","NULL"
1552428378,216,"PennController",26,0,"filler","NULL","PennController",26,"_Trial_","End",1552427827332,"The post office was a service that around the world would deliver letters.","NULL"
1552428378,216,"PennController",41,0,"prepositional","NULL","PennController",41,"_Trial_","Start",1552427827338,"The careful bicyclist is an athlete whom no accident could ever happen to.","NULL"
1552428378,216,"PennController",41,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552427833172,"The careful bicyclist is an athlete whom no accident could ever happen to.","NULL"
1552428378,216,"PennController",41,0,"prepositional","NULL","PennController",41,"_Trial_","End",1552427834761,"The careful bicyclist is an athlete whom no accident could ever happen to.","NULL"
1552428378,216,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","Start",1552427834763,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552428378,216,"PennController",64,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552427902995,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552428378,216,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","End",1552427903987,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552428378,216,"PennController",16,0,"filler","NULL","PennController",16,"_Trial_","Start",1552427903989,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552428378,216,"PennController",16,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552427914462,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552428378,216,"PennController",16,0,"filler","NULL","PennController",16,"_Trial_","End",1552427915245,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552428378,216,"PennController",31,0,"prepositional","NULL","PennController",31,"_Trial_","Start",1552427915248,"The charming neighborhood was a district which young couples could comfortably live in.","NULL"
1552428378,216,"PennController",31,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552427921214,"The charming neighborhood was a district which young couples could comfortably live in.","NULL"
1552428378,216,"PennController",31,0,"prepositional","NULL","PennController",31,"_Trial_","End",1552427922225,"The charming neighborhood was a district which young couples could comfortably live in.","NULL"
1552428378,216,"PennController",60,0,"particle","NULL","PennController",60,"_Trial_","Start",1552427922228,"A real friend is someone whom you must consistently stick up for.","NULL"
1552428378,216,"PennController",60,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552427928534,"A real friend is someone whom you must consistently stick up for.","NULL"
1552428378,216,"PennController",60,0,"particle","NULL","PennController",60,"_Trial_","End",1552427929409,"A real friend is someone whom you must consistently stick up for.","NULL"
1552428378,216,"PennController",15,0,"filler","NULL","PennController",15,"_Trial_","Start",1552427929412,"That stubborn stain is an annoyance that by this point should be gone.","NULL"
1552428378,216,"PennController",15,0,"filler","NULL","Selector","trial1","Selection","sentence1",1552427933775,"That stubborn stain is an annoyance that by this point should be gone.","NULL"
1552428378,216,"PennController",15,0,"filler","NULL","PennController",15,"_Trial_","End",1552427934746,"That stubborn stain is an annoyance that by this point should be gone.","NULL"
1552428378,216,"PennController",34,0,"prepositional","NULL","PennController",34,"_Trial_","Start",1552427934748,"The rare bird is a species which every biologist should enthusiastically teach about.","NULL"
1552428378,216,"PennController",34,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552427941101,"The rare bird is a species which every biologist should enthusiastically teach about.","NULL"
1552428378,216,"PennController",34,0,"prepositional","NULL","PennController",34,"_Trial_","End",1552427942787,"The rare bird is a species which every biologist should enthusiastically teach about.","NULL"
1552428378,216,"PennController",62,0,"particle","NULL","PennController",62,"_Trial_","Start",1552427942789,"That bearded man is the teacher whom the substitute would occasionally fill in for.","NULL"
1552428378,216,"PennController",62,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552427949510,"That bearded man is the teacher whom the substitute would occasionally fill in for.","NULL"
1552428378,216,"PennController",62,0,"particle","NULL","PennController",62,"_Trial_","End",1552427950414,"That bearded man is the teacher whom the substitute would occasionally fill in for.","NULL"
1552428378,216,"PennController",21,0,"filler","NULL","PennController",21,"_Trial_","Start",1552427950417,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552428378,216,"PennController",21,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552427957258,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552428378,216,"PennController",21,0,"filler","NULL","PennController",21,"_Trial_","End",1552427958258,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552428378,216,"PennController",33,0,"prepositional","NULL","PennController",33,"_Trial_","Start",1552427958260,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552428378,216,"PennController",33,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552427967614,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552428378,216,"PennController",33,0,"prepositional","NULL","PennController",33,"_Trial_","End",1552427968767,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552428378,216,"PennController",48,0,"particle","NULL","PennController",48,"_Trial_","Start",1552427968770,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552428378,216,"PennController",48,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552427975400,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552428378,216,"PennController",48,0,"particle","NULL","PennController",48,"_Trial_","End",1552427976462,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552428378,216,"PennController",13,0,"filler","NULL","PennController",13,"_Trial_","Start",1552427976464,"That quiet teenager was an employee who at closing time would wash dishes.","NULL"
1552428378,216,"PennController",13,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552427982934,"That quiet teenager was an employee who at closing time would wash dishes.","NULL"
1552428378,216,"PennController",13,0,"filler","NULL","PennController",13,"_Trial_","End",1552427984219,"That quiet teenager was an employee who at closing time would wash dishes.","NULL"
1552428378,216,"PennController",69,0,"catch","NULL","PennController",68,"_Trial_","Start",1552427984221,"If you're reading this do not select the other sentence select this one.","NULL"
1552428378,216,"PennController",69,0,"catch","NULL","Selector","trial1","Selection","sentence1",1552427989826,"If you're reading this do not select the other sentence select this one.","NULL"
1552428378,216,"PennController",69,0,"catch","NULL","PennController",68,"_Trial_","End",1552427991405,"If you're reading this do not select the other sentence select this one.","NULL"
1552428378,216,"PennController",28,0,"prepositional","NULL","PennController",28,"_Trial_","Start",1552427991407,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552428378,216,"PennController",28,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552428001631,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552428378,216,"PennController",28,0,"prepositional","NULL","PennController",28,"_Trial_","End",1552428002739,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552428378,216,"PennController",59,0,"particle","NULL","PennController",59,"_Trial_","Start",1552428002741,"Their dishonest mother was a liar whom the children could never make up with.","NULL"
1552428378,216,"PennController",59,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552428011569,"Their dishonest mother was a liar whom the children could never make up with.","NULL"
1552428378,216,"PennController",59,0,"particle","NULL","PennController",59,"_Trial_","End",1552428013082,"Their dishonest mother was a liar whom the children could never make up with.","NULL"
1552428378,216,"PennController",18,0,"filler","NULL","PennController",18,"_Trial_","Start",1552428013084,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552428378,216,"PennController",18,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552428056791,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552428378,216,"PennController",18,0,"filler","NULL","PennController",18,"_Trial_","End",1552428057819,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552428378,216,"PennController",35,0,"prepositional","NULL","PennController",35,"_Trial_","Start",1552428057821,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552428378,216,"PennController",35,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552428062509,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552428378,216,"PennController",35,0,"prepositional","NULL","PennController",35,"_Trial_","End",1552428063494,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552428378,216,"PennController",65,0,"particle","NULL","PennController",65,"_Trial_","Start",1552428063496,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552428378,216,"PennController",65,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552428076804,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552428378,216,"PennController",65,0,"particle","NULL","PennController",65,"_Trial_","End",1552428077798,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552428378,216,"PennController",7,0,"filler","NULL","PennController",7,"_Trial_","Start",1552428077800,"The talented musician was a performer who on some days would sing opera.","NULL"
1552428378,216,"PennController",7,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552428089197,"The talented musician was a performer who on some days would sing opera.","NULL"
1552428378,216,"PennController",7,0,"filler","NULL","PennController",7,"_Trial_","End",1552428090184,"The talented musician was a performer who on some days would sing opera.","NULL"
1552428378,216,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","Start",1552428090188,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552428378,216,"PennController",36,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552428106482,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552428378,216,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","End",1552428107844,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552428378,216,"PennController",63,0,"particle","NULL","PennController",63,"_Trial_","Start",1552428107846,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552428378,216,"PennController",63,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552428123724,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552428378,216,"PennController",63,0,"particle","NULL","PennController",63,"_Trial_","End",1552428124904,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552428378,216,"PennController",25,0,"filler","NULL","PennController",25,"_Trial_","Start",1552428124907,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552428378,216,"PennController",25,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552428131546,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552428378,216,"PennController",25,0,"filler","NULL","PennController",25,"_Trial_","End",1552428132566,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552428378,216,"PennController",46,0,"prepositional","NULL","PennController",46,"_Trial_","Start",1552428132569,"The offensive comedian was an entertainer whom no audience would generally laugh at.","NULL"
1552428378,216,"PennController",46,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552428143297,"The offensive comedian was an entertainer whom no audience would generally laugh at.","NULL"
1552428378,216,"PennController",46,0,"prepositional","NULL","PennController",46,"_Trial_","End",1552428144812,"The offensive comedian was an entertainer whom no audience would generally laugh at.","NULL"
1552428378,216,"PennController",61,0,"particle","NULL","PennController",61,"_Trial_","Start",1552428144856,"That timid accountant was the employee whom the boss would always talk down to.","NULL"
1552428378,216,"PennController",61,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552428152705,"That timid accountant was the employee whom the boss would always talk down to.","NULL"
1552428378,216,"PennController",61,0,"particle","NULL","PennController",61,"_Trial_","End",1552428153677,"That timid accountant was the employee whom the boss would always talk down to.","NULL"
1552428378,216,"PennController",8,0,"filler","NULL","PennController",8,"_Trial_","Start",1552428153679,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552428378,216,"PennController",8,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552428158459,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552428378,216,"PennController",8,0,"filler","NULL","PennController",8,"_Trial_","End",1552428159599,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552428378,216,"PennController",37,0,"prepositional","NULL","PennController",37,"_Trial_","Start",1552428159601,"Her impatient sister is a companion whom few people would willingly travel with.","NULL"
1552428378,216,"PennController",37,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552428166103,"Her impatient sister is a companion whom few people would willingly travel with.","NULL"
1552428378,216,"PennController",37,0,"prepositional","NULL","PennController",37,"_Trial_","End",1552428167052,"Her impatient sister is a companion whom few people would willingly travel with.","NULL"
1552428378,216,"PennController",56,0,"particle","NULL","PennController",56,"_Trial_","Start",1552428167055,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552428378,216,"PennController",56,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552428172990,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552428378,216,"PennController",56,0,"particle","NULL","PennController",56,"_Trial_","End",1552428173980,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552428378,216,"PennController",20,0,"filler","NULL","PennController",20,"_Trial_","Start",1552428173982,"The young intellectual is a writer who in the park would write poetry.","NULL"
1552428378,216,"PennController",20,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552428183549,"The young intellectual is a writer who in the park would write poetry.","NULL"
1552428378,216,"PennController",20,0,"filler","NULL","PennController",20,"_Trial_","End",1552428184650,"The young intellectual is a writer who in the park would write poetry.","NULL"
1552428378,216,"PennController",39,0,"prepositional","NULL","PennController",39,"_Trial_","Start",1552428184653,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552428378,216,"PennController",39,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552428189300,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552428378,216,"PennController",39,0,"prepositional","NULL","PennController",39,"_Trial_","End",1552428190412,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552428378,216,"PennController",54,0,"particle","NULL","PennController",54,"_Trial_","Start",1552428190453,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552428378,216,"PennController",54,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552428198473,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552428378,216,"PennController",54,0,"particle","NULL","PennController",54,"_Trial_","End",1552428203792,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552428378,216,"PennController",17,0,"filler","NULL","PennController",17,"_Trial_","Start",1552428203795,"The young man was a student who in the library would read books.","NULL"
1552428378,216,"PennController",17,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552428209932,"The young man was a student who in the library would read books.","NULL"
1552428378,216,"PennController",17,0,"filler","NULL","PennController",17,"_Trial_","End",1552428210849,"The young man was a student who in the library would read books.","NULL"
1552428378,216,"PennController",38,0,"prepositional","NULL","PennController",38,"_Trial_","Start",1552428210852,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552428378,216,"PennController",38,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552428222837,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552428378,216,"PennController",38,0,"prepositional","NULL","PennController",38,"_Trial_","End",1552428224166,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552428378,216,"PennController",51,0,"particle","NULL","PennController",51,"_Trial_","Start",1552428224169,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552428378,216,"PennController",51,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552428233078,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552428378,216,"PennController",51,0,"particle","NULL","PennController",51,"_Trial_","End",1552428235047,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552428378,216,"PennController",11,0,"filler","NULL","PennController",11,"_Trial_","Start",1552428235050,"The delicate pastry is a food that before too long could lose flavor.","NULL"
1552428378,216,"PennController",11,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552428241337,"The delicate pastry is a food that before too long could lose flavor.","NULL"
1552428378,216,"PennController",11,0,"filler","NULL","PennController",11,"_Trial_","End",1552428242509,"The delicate pastry is a food that before too long could lose flavor.","NULL"
1552428378,216,"PennController",45,0,"prepositional","NULL","PennController",45,"_Trial_","Start",1552428242512,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552428378,216,"PennController",45,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552428253152,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552428378,216,"PennController",45,0,"prepositional","NULL","PennController",45,"_Trial_","End",1552428254266,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552428378,216,"PennController",47,0,"particle","NULL","PennController",47,"_Trial_","Start",1552428254268,"That rare edition was a book  which the collector would always look out for.","NULL"
1552428378,216,"PennController",47,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552428263650,"That rare edition was a book  which the collector would always look out for.","NULL"
1552428378,216,"PennController",47,0,"particle","NULL","PennController",47,"_Trial_","End",1552428267745,"That rare edition was a book  which the collector would always look out for.","NULL"
1552428378,216,"PennController",10,0,"filler","NULL","PennController",10,"_Trial_","Start",1552428267748,"That abstract painting was a work that after a minute would look boring.","NULL"
1552428378,216,"PennController",10,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552428277905,"That abstract painting was a work that after a minute would look boring.","NULL"
1552428378,216,"PennController",10,0,"filler","NULL","PennController",10,"_Trial_","End",1552428279392,"That abstract painting was a work that after a minute would look boring.","NULL"
1552428378,216,"PennController",29,0,"prepositional","NULL","PennController",29,"_Trial_","Start",1552428279394,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552428378,216,"PennController",29,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552428285831,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552428378,216,"PennController",29,0,"prepositional","NULL","PennController",29,"_Trial_","End",1552428287298,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552428378,216,"PennController",52,0,"particle","NULL","PennController",52,"_Trial_","Start",1552428287302,"Her first birthday is an event which her dad must unfortunately miss out on.","NULL"
1552428378,216,"PennController",52,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552428292202,"Her first birthday is an event which her dad must unfortunately miss out on.","NULL"
1552428378,216,"PennController",52,0,"particle","NULL","PennController",52,"_Trial_","End",1552428293467,"Her first birthday is an event which her dad must unfortunately miss out on.","NULL"
1552428378,216,"PennController",12,0,"filler","NULL","PennController",12,"_Trial_","Start",1552428293470,"A guard dog is a pet that during the night must keep watch.","NULL"
1552428378,216,"PennController",12,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552428302808,"A guard dog is a pet that during the night must keep watch.","NULL"
1552428378,216,"PennController",12,0,"filler","NULL","PennController",12,"_Trial_","End",1552428303632,"A guard dog is a pet that during the night must keep watch.","NULL"
1552428378,216,"PennController",32,0,"prepositional","NULL","PennController",32,"_Trial_","Start",1552428303637,"The new plan is a project which the mayor should immediately work on.","NULL"
1552428378,216,"PennController",32,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552428310490,"The new plan is a project which the mayor should immediately work on.","NULL"
1552428378,216,"PennController",32,0,"prepositional","NULL","PennController",32,"_Trial_","End",1552428314882,"The new plan is a project which the mayor should immediately work on.","NULL"
1552428378,216,"PennController",66,0,"particle","NULL","PennController",66,"_Trial_","Start",1552428314884,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552428378,216,"PennController",66,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552428323784,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552428378,216,"PennController",66,0,"particle","NULL","PennController",66,"_Trial_","End",1552428327538,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552428378,216,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","Start",1552428327540,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552428378,216,"PennController",14,0,"filler","NULL","Selector","trial1","Selection","sentence1",1552428340775,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552428378,216,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","End",1552428341679,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552428378,216,"PennController",68,0,"catch","NULL","PennController",67,"_Trial_","Start",1552428341682,"If you're reading this please select this sentence.","NULL"
1552428378,216,"PennController",68,0,"catch","NULL","Selector","trial1","Selection","sentence1",1552428345443,"If you're reading this please select this sentence.","NULL"
1552428378,216,"PennController",68,0,"catch","NULL","PennController",67,"_Trial_","End",1552428346649,"If you're reading this please select this sentence.","NULL"
