"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","Comments"
1550707283,3,"PennController",4,0,"demographics","NULL","Html","demographics form",45,"entry.199788844",1550707282337,"text input"
1550707283,3,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550707282337,"text input"
1550707283,3,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550707282337,"text input"
1550707283,3,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550707282337,"text input"
1550707283,3,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550707282337,"text input"
1550707283,3,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1550707282338,"radio button"
1550707283,3,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550707282338,"radio button"
1550707283,3,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Master’s degree",1550707282338,"radio button"
1550707283,3,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Doctorate degree",1550707282338,"radio button"
1550707283,3,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550707282338,"radio button"
1550707283,3,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550707282338,"NULL"
1550707299,4,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550707275865,"NULL"
1550707299,4,"PennController",4,0,"demographics","NULL","Html","demographics form",26,"entry.199788844",1550707290962,"text input"
1550707299,4,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550707290962,"text input"
1550707299,4,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550707290962,"text input"
1550707299,4,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550707290962,"text input"
1550707299,4,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550707290962,"text input"
1550707299,4,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1550707290963,"radio button"
1550707299,4,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550707290963,"radio button"
1550707299,4,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1550707290963,"radio button"
1550707299,4,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1550707290963,"radio button"
1550707299,4,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550707290963,"radio button"
1550707299,4,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550707290963,"NULL"
1550706888,5,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550706852718,"NULL"
1550706888,5,"PennController",4,0,"demographics","NULL","Html","demographics form",21,"entry.199788844",1550706887677,"text input"
1550706888,5,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550706887677,"text input"
1550706888,5,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550706887677,"text input"
1550706888,5,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550706887677,"text input"
1550706888,5,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550706887677,"text input"
1550706888,5,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1550706887678,"radio button"
1550706888,5,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550706887678,"radio button"
1550706888,5,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Some college credit no degree",1550706887678,"radio button"
1550706888,5,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1550706887678,"radio button"
1550706888,5,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550706887678,"radio button"
1550706888,5,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550706887678,"NULL"
1550710200,6,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550710072814,"NULL"
1550710200,6,"PennController",4,0,"demographics","NULL","Html","demographics form",35,"entry.199788844",1550710197170,"text input"
1550710200,6,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550710197170,"text input"
1550710200,6,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550710197170,"text input"
1550710200,6,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550710197170,"text input"
1550710200,6,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550710197170,"text input"
1550710200,6,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1550710197170,"radio button"
1550710200,6,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550710197170,"radio button"
1550710200,6,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","High school graduate diploma or the equivalent (for example: GED)",1550710197170,"radio button"
1550710200,6,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1550710197170,"radio button"
1550710200,6,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550710197170,"radio button"
1550710200,6,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550710197171,"NULL"
1550709335,7,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550709306889,"NULL"
1550709335,7,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.199788844",1550709329150,"text input"
1550709335,7,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550709329151,"text input"
1550709335,7,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550709329151,"text input"
1550709335,7,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550709329151,"text input"
1550709335,7,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550709329151,"text input"
1550709335,7,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1550709329158,"radio button"
1550709335,7,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550709329158,"radio button"
1550709335,7,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1550709329158,"radio button"
1550709335,7,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1550709329158,"radio button"
1550709335,7,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","Yes",1550709329158,"radio button"
1550709335,7,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550709329160,"NULL"
1550706590,8,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550706561202,"NULL"
1550706590,8,"PennController",4,0,"demographics","NULL","Html","demographics form",57,"entry.199788844",1550706586083,"text input"
1550706590,8,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550706586083,"text input"
1550706590,8,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550706586084,"text input"
1550706590,8,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550706586084,"text input"
1550706590,8,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550706586084,"text input"
1550706590,8,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1550706586085,"radio button"
1550706590,8,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550706586085,"radio button"
1550706590,8,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1550706586085,"radio button"
1550706590,8,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Master’s degree",1550706586085,"radio button"
1550706590,8,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550706586085,"radio button"
1550706590,8,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550706586085,"NULL"
1550707797,9,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550707776674,"NULL"
1550707797,9,"PennController",4,0,"demographics","NULL","Html","demographics form",33,"entry.199788844",1550707796868,"text input"
1550707797,9,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550707796868,"text input"
1550707797,9,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550707796868,"text input"
1550707797,9,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550707796868,"text input"
1550707797,9,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550707796868,"text input"
1550707797,9,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1550707796868,"radio button"
1550707797,9,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550707796868,"radio button"
1550707797,9,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Some college credit no degree",1550707796868,"radio button"
1550707797,9,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1550707796868,"radio button"
1550707797,9,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","I'm not sure",1550707796868,"radio button"
1550707797,9,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550707796869,"NULL"
1550706067,10,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550706039569,"NULL"
1550706067,10,"PennController",4,0,"demographics","NULL","Html","demographics form",31,"entry.199788844",1550706061676,"text input"
1550706067,10,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550706061676,"text input"
1550706067,10,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550706061676,"text input"
1550706067,10,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550706061676,"text input"
1550706067,10,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550706061676,"text input"
1550706067,10,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1550706061676,"radio button"
1550706067,10,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550706061676,"radio button"
1550706067,10,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1550706061676,"radio button"
1550706067,10,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Professional degree",1550706061676,"radio button"
1550706067,10,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550706061677,"radio button"
1550706067,10,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550706061677,"NULL"
1550706214,11,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550706181890,"NULL"
1550706214,11,"PennController",4,0,"demographics","NULL","Html","demographics form",36,"entry.199788844",1550706208167,"text input"
1550706214,11,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550706208167,"text input"
1550706214,11,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550706208167,"text input"
1550706214,11,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550706208167,"text input"
1550706214,11,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550706208168,"text input"
1550706214,11,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1550706208168,"radio button"
1550706214,11,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550706208169,"radio button"
1550706214,11,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Some college credit no degree",1550706208169,"radio button"
1550706214,11,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Doctorate degree",1550706208169,"radio button"
1550706214,11,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550706208169,"radio button"
1550706214,11,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550706208169,"NULL"
1550706031,12,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550705994551,"NULL"
1550706031,12,"PennController",4,0,"demographics","NULL","Html","demographics form",57,"entry.199788844",1550706027003,"text input"
1550706031,12,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550706027003,"text input"
1550706031,12,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550706027003,"text input"
1550706031,12,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550706027003,"text input"
1550706031,12,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550706027003,"text input"
1550706031,12,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1550706027004,"radio button"
1550706031,12,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English and one or more other languages",1550706027004,"radio button"
1550706031,12,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1550706027004,"radio button"
1550706031,12,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1550706027004,"radio button"
1550706031,12,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550706027004,"radio button"
1550706031,12,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550706027004,"NULL"
1550708623,13,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550708451560,"NULL"
1550708623,13,"PennController",4,0,"demographics","NULL","Html","demographics form",30,"entry.199788844",1550708550948,"text input"
1550708623,13,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550708550948,"text input"
1550708623,13,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550708550949,"text input"
1550708623,13,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550708550949,"text input"
1550708623,13,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550708550949,"text input"
1550708623,13,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1550708550951,"radio button"
1550708623,13,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550708550952,"radio button"
1550708623,13,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1550708550952,"radio button"
1550708623,13,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1550708550952,"radio button"
1550708623,13,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550708550952,"radio button"
1550708623,13,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550708550953,"NULL"
1550707107,14,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550707085442,"NULL"
1550707107,14,"PennController",4,0,"demographics","NULL","Html","demographics form",32,"entry.199788844",1550707103268,"text input"
1550707107,14,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550707103268,"text input"
1550707107,14,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550707103268,"text input"
1550707107,14,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550707103268,"text input"
1550707107,14,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550707103268,"text input"
1550707107,14,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1550707103269,"radio button"
1550707107,14,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550707103269,"radio button"
1550707107,14,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","High school graduate diploma or the equivalent (for example: GED)",1550707103269,"radio button"
1550707107,14,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Some college credit no degree",1550707103269,"radio button"
1550707107,14,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550707103269,"radio button"
1550707107,14,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550707103269,"NULL"
1550707311,15,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550707281517,"NULL"
1550707311,15,"PennController",4,0,"demographics","NULL","Html","demographics form",31,"entry.199788844",1550707304205,"text input"
1550707311,15,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550707304205,"text input"
1550707311,15,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550707304205,"text input"
1550707311,15,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550707304205,"text input"
1550707311,15,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550707304205,"text input"
1550707311,15,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1550707304207,"radio button"
1550707311,15,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550707304207,"radio button"
1550707311,15,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Some college credit no degree",1550707304207,"radio button"
1550707311,15,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1550707304207,"radio button"
1550707311,15,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550707304207,"radio button"
1550707311,15,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550707304208,"NULL"
1550707204,16,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550706573232,"NULL"
1550707204,16,"PennController",4,0,"demographics","NULL","Html","demographics form",24,"entry.199788844",1550707190182,"text input"
1550707204,16,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550707190182,"text input"
1550707204,16,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550707190182,"text input"
1550707204,16,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550707190182,"text input"
1550707204,16,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550707190182,"text input"
1550707204,16,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Female",1550707190184,"radio button"
1550707204,16,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550707190184,"radio button"
1550707204,16,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","High school graduate diploma or the equivalent (for example: GED)",1550707190184,"radio button"
1550707204,16,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Bachelor’s degree",1550707190184,"radio button"
1550707204,16,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550707190184,"radio button"
1550707204,16,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550707190185,"NULL"
1550708066,17,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550707983029,"NULL"
1550708066,17,"PennController",4,0,"demographics","NULL","Html","demographics form",32,"entry.199788844",1550708044030,"text input"
1550708066,17,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550708044030,"text input"
1550708066,17,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550708044030,"text input"
1550708066,17,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550708044030,"text input"
1550708066,17,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550708044030,"text input"
1550708066,17,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1550708044031,"radio button"
1550708066,17,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550708044031,"radio button"
1550708066,17,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1550708044031,"radio button"
1550708066,17,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Associate degree",1550708044031,"radio button"
1550708066,17,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550708044031,"radio button"
1550708066,17,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550708044032,"NULL"
1550708598,18,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550708584459,"NULL"
1550708598,18,"PennController",4,0,"demographics","NULL","Html","demographics form",28,"entry.199788844",1550708599465,"text input"
1550708598,18,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550708599465,"text input"
1550708598,18,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550708599465,"text input"
1550708598,18,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550708599465,"text input"
1550708598,18,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550708599465,"text input"
1550708598,18,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1550708599465,"radio button"
1550708598,18,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550708599465,"radio button"
1550708598,18,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Bachelor’s degree",1550708599465,"radio button"
1550708598,18,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","Some high school no diploma",1550708599465,"radio button"
1550708598,18,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","I'm not sure",1550708599465,"radio button"
1550708598,18,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550708599466,"NULL"
1550707039,19,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550706582799,"NULL"
1550707039,19,"PennController",4,0,"demographics","NULL","Html","demographics form",33,"entry.199788844",1550707030611,"text input"
1550707039,19,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550707030611,"text input"
1550707039,19,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550707030611,"text input"
1550707039,19,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550707030612,"text input"
1550707039,19,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550707030612,"text input"
1550707039,19,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1550707030612,"radio button"
1550707039,19,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550707030612,"radio button"
1550707039,19,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","Master’s degree",1550707030612,"radio button"
1550707039,19,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1550707030612,"radio button"
1550707039,19,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550707030612,"radio button"
1550707039,19,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","End",1550707030613,"NULL"
1550706243,20,"PennController",4,0,"demographics","NULL","PennController",2,"_Trial_","Start",1550706217430,"NULL"
1550706243,20,"PennController",4,0,"demographics","NULL","Html","demographics form",25,"entry.199788844",1550706234546,"text input"
1550706243,20,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.520109694.other_option_response",1550706234546,"text input"
1550706243,20,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1512699209.other_option_response",1550706234546,"text input"
1550706243,20,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.2041701843.other_option_response",1550706234546,"text input"
1550706243,20,"PennController",4,0,"demographics","NULL","Html","demographics form",,"entry.1032518118.other_option_response",1550706234546,"text input"
1550706243,20,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.520109694","Male",1550706234546,"radio button"
1550706243,20,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1512699209","English only",1550706234546,"radio button"
1550706243,20,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.2041701843","High school graduate diploma or the equivalent (for example: GED)",1550706234546,"radio button"
1550706243,20,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.1032518118","High school graduate diploma or the equivalent (for example: GED)",1550706234546,"radio button"
1550706243,20,"PennController",4,0,"demographics","NULL","Html","demographics form","entry.79932629","No",1550706234546,"radio button"
